Data File,Category,Sub-Category 1,Sub-Category 2,Sub-Category 3,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),YYYY
C96_ERA5_forcing_2021-08-05.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-01-03.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-15.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-01.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-06.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-12-29.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-12.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-06.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-11.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-12-08.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-05-12.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-31.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-21.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-07-01.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-15.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-02-19.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-01-09.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-28.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-29.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-05-28.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-08-23.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-17.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-08.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-12.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-23.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-20.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-22.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-30.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-11-19.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-25.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-12-10.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-07.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-03.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-08-07.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-27.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-02-17.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-08-30.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-01.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-12.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-17.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-25.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-21.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-12-22.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-14.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-11-13.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-09.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-05.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-05-18.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-05-06.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-05-20.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-14.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-11-25.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-03.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-28.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-12-13.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-08-31.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-02-21.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-02-24.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-22.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-11.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-07-02.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-21.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-01-10.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-07-10.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-12-07.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-29.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-23.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-13.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-08-11.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-28.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-03.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-07-21.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-18.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-11-11.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-23.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-07-08.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-21.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-04.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-09-09.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-16.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-02-28.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-05-24.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-04-15.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-03-20.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-07-14.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2020-10-13.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
C96_ERA5_forcing_2021-06-18.nc,inputs,datm,forcing,era5,96,,.nc,12313780,
ufs-land_C96_init_2010-12-31_23-00-00.nc,inputs,init,forcing,era5,96,,.nc,1321296,
ufs-land_C96_static_fields.nc,inputs,static,forcing,era5,96,,.nc,7991744,
ghcn_snwd_ioda_20210320.nc,inputs,GHCN,DA,snow_depth,,,.nc,1183609,2021
ghcn_snwd_ioda_20210117.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655998,2021
ghcn_snwd_ioda_20210221.nc,inputs,GHCN,DA,snow_depth,,,.nc,1211519,2021
ghcn_snwd_ioda_20211231.nc,inputs,GHCN,DA,snow_depth,,,.nc,1199357,2021
ghcn_snwd_ioda_20210316.nc,inputs,GHCN,DA,snow_depth,,,.nc,1641008,2021
ghcn_snwd_ioda_20210110.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655696,2021
ghcn_snwd_ioda_20210311.nc,inputs,GHCN,DA,snow_depth,,,.nc,1635220,2021
ghcn_snwd_ioda_20210703.nc,inputs,GHCN,DA,snow_depth,,,.nc,922589,2021
ghcn_snwd_ioda_20210404.nc,inputs,GHCN,DA,snow_depth,,,.nc,1115655,2021
ghcn_snwd_ioda_20210804.nc,inputs,GHCN,DA,snow_depth,,,.nc,957558,2021
ghcn_snwd_ioda_20211003.nc,inputs,GHCN,DA,snow_depth,,,.nc,998875,2021
ghcn_snwd_ioda_20211005.nc,inputs,GHCN,DA,snow_depth,,,.nc,1008658,2021
ghcn_snwd_ioda_20211013.nc,inputs,GHCN,DA,snow_depth,,,.nc,1036855,2021
ghcn_snwd_ioda_20211004.nc,inputs,GHCN,DA,snow_depth,,,.nc,1013306,2021
ghcn_snwd_ioda_20210525.nc,inputs,GHCN,DA,snow_depth,,,.nc,995485,2021
ghcn_snwd_ioda_20210503.nc,inputs,GHCN,DA,snow_depth,,,.nc,1010702,2021
ghcn_snwd_ioda_20210811.nc,inputs,GHCN,DA,snow_depth,,,.nc,957144,2021
ghcn_snwd_ioda_20210601.nc,inputs,GHCN,DA,snow_depth,,,.nc,959874,2021
ghcn_snwd_ioda_20211006.nc,inputs,GHCN,DA,snow_depth,,,.nc,1013568,2021
ghcn_snwd_ioda_20210624.nc,inputs,GHCN,DA,snow_depth,,,.nc,942007,2021
ghcn_snwd_ioda_20210405.nc,inputs,GHCN,DA,snow_depth,,,.nc,1149973,2021
ghcn_snwd_ioda_20210421.nc,inputs,GHCN,DA,snow_depth,,,.nc,1158295,2021
ghcn_snwd_ioda_20210305.nc,inputs,GHCN,DA,snow_depth,,,.nc,1634604,2021
ghcn_snwd_ioda_20210824.nc,inputs,GHCN,DA,snow_depth,,,.nc,957289,2021
ghcn_snwd_ioda_20211109.nc,inputs,GHCN,DA,snow_depth,,,.nc,1057218,2021
ghcn_snwd_ioda_20210710.nc,inputs,GHCN,DA,snow_depth,,,.nc,922895,2021
ghcn_snwd_ioda_20210420.nc,inputs,GHCN,DA,snow_depth,,,.nc,1151441,2021
ghcn_snwd_ioda_20210201.nc,inputs,GHCN,DA,snow_depth,,,.nc,1718431,2021
ghcn_snwd_ioda_20210428.nc,inputs,GHCN,DA,snow_depth,,,.nc,1076230,2021
ghcn_snwd_ioda_20210715.nc,inputs,GHCN,DA,snow_depth,,,.nc,957603,2021
ghcn_snwd_ioda_20210514.nc,inputs,GHCN,DA,snow_depth,,,.nc,996303,2021
ghcn_snwd_ioda_20210713.nc,inputs,GHCN,DA,snow_depth,,,.nc,957295,2021
ghcn_snwd_ioda_20210619.nc,inputs,GHCN,DA,snow_depth,,,.nc,923370,2021
ghcn_snwd_ioda_20211219.nc,inputs,GHCN,DA,snow_depth,,,.nc,1174299,2021
ghcn_snwd_ioda_20210919.nc,inputs,GHCN,DA,snow_depth,,,.nc,957388,2021
ghcn_snwd_ioda_20210109.nc,inputs,GHCN,DA,snow_depth,,,.nc,1645619,2021
ghcn_snwd_ioda_20210817.nc,inputs,GHCN,DA,snow_depth,,,.nc,957555,2021
ghcn_snwd_ioda_20210908.nc,inputs,GHCN,DA,snow_depth,,,.nc,941957,2021
ghcn_snwd_ioda_20210413.nc,inputs,GHCN,DA,snow_depth,,,.nc,1115384,2021
ghcn_snwd_ioda_20210206.nc,inputs,GHCN,DA,snow_depth,,,.nc,1656813,2021
ghcn_snwd_ioda_20210425.nc,inputs,GHCN,DA,snow_depth,,,.nc,1075571,2021
ghcn_snwd_ioda_20210330.nc,inputs,GHCN,DA,snow_depth,,,.nc,1163672,2021
ghcn_snwd_ioda_20210418.nc,inputs,GHCN,DA,snow_depth,,,.nc,1082299,2021
ghcn_snwd_ioda_20210712.nc,inputs,GHCN,DA,snow_depth,,,.nc,957653,2021
ghcn_snwd_ioda_20210921.nc,inputs,GHCN,DA,snow_depth,,,.nc,942668,2021
ghcn_snwd_ioda_20210809.nc,inputs,GHCN,DA,snow_depth,,,.nc,957652,2021
ghcn_snwd_ioda_20210721.nc,inputs,GHCN,DA,snow_depth,,,.nc,904090,2021
ghcn_snwd_ioda_20210818.nc,inputs,GHCN,DA,snow_depth,,,.nc,957840,2021
ghcn_snwd_ioda_20211011.nc,inputs,GHCN,DA,snow_depth,,,.nc,1009027,2021
ghcn_snwd_ioda_20210707.nc,inputs,GHCN,DA,snow_depth,,,.nc,924104,2021
ghcn_snwd_ioda_20210208.nc,inputs,GHCN,DA,snow_depth,,,.nc,1712967,2021
ghcn_snwd_ioda_20211022.nc,inputs,GHCN,DA,snow_depth,,,.nc,1023105,2021
ghcn_snwd_ioda_20210905.nc,inputs,GHCN,DA,snow_depth,,,.nc,957189,2021
ghcn_snwd_ioda_20210812.nc,inputs,GHCN,DA,snow_depth,,,.nc,956953,2021
ghcn_snwd_ioda_20210123.nc,inputs,GHCN,DA,snow_depth,,,.nc,1205233,2021
ghcn_snwd_ioda_20210807.nc,inputs,GHCN,DA,snow_depth,,,.nc,923250,2021
ghcn_snwd_ioda_20210912.nc,inputs,GHCN,DA,snow_depth,,,.nc,956973,2021
ghcn_snwd_ioda_20210304.nc,inputs,GHCN,DA,snow_depth,,,.nc,1230856,2021
ghcn_snwd_ioda_20210119.nc,inputs,GHCN,DA,snow_depth,,,.nc,1674643,2021
ghcn_snwd_ioda_20210115.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655379,2021
ghcn_snwd_ioda_20210830.nc,inputs,GHCN,DA,snow_depth,,,.nc,957389,2021
ghcn_snwd_ioda_20211018.nc,inputs,GHCN,DA,snow_depth,,,.nc,1023072,2021
ghcn_snwd_ioda_20211030.nc,inputs,GHCN,DA,snow_depth,,,.nc,1018161,2021
ghcn_snwd_ioda_20210907.nc,inputs,GHCN,DA,snow_depth,,,.nc,942376,2021
ghcn_snwd_ioda_20210906.nc,inputs,GHCN,DA,snow_depth,,,.nc,958000,2021
ghcn_snwd_ioda_20210105.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655379,2021
ghcn_snwd_ioda_20211102.nc,inputs,GHCN,DA,snow_depth,,,.nc,1056145,2021
ghcn_snwd_ioda_20210501.nc,inputs,GHCN,DA,snow_depth,,,.nc,1001133,2021
ghcn_snwd_ioda_20210523.nc,inputs,GHCN,DA,snow_depth,,,.nc,961135,2021
ghcn_snwd_ioda_20210927.nc,inputs,GHCN,DA,snow_depth,,,.nc,959427,2021
ghcn_snwd_ioda_20210423.nc,inputs,GHCN,DA,snow_depth,,,.nc,1096553,2021
ghcn_snwd_ioda_20210719.nc,inputs,GHCN,DA,snow_depth,,,.nc,957056,2021
ghcn_snwd_ioda_20210711.nc,inputs,GHCN,DA,snow_depth,,,.nc,922833,2021
ghcn_snwd_ioda_20210417.nc,inputs,GHCN,DA,snow_depth,,,.nc,1114138,2021
ghcn_snwd_ioda_20210622.nc,inputs,GHCN,DA,snow_depth,,,.nc,941922,2021
ghcn_snwd_ioda_20211017.nc,inputs,GHCN,DA,snow_depth,,,.nc,1008877,2021
ghcn_snwd_ioda_20210516.nc,inputs,GHCN,DA,snow_depth,,,.nc,961644,2021
ghcn_snwd_ioda_20211023.nc,inputs,GHCN,DA,snow_depth,,,.nc,1008613,2021
ghcn_snwd_ioda_20210820.nc,inputs,GHCN,DA,snow_depth,,,.nc,957558,2021
ghcn_snwd_ioda_20210527.nc,inputs,GHCN,DA,snow_depth,,,.nc,995710,2021
ghcn_snwd_ioda_20210412.nc,inputs,GHCN,DA,snow_depth,,,.nc,1115880,2021
ghcn_snwd_ioda_20210409.nc,inputs,GHCN,DA,snow_depth,,,.nc,1115421,2021
ghcn_snwd_ioda_20210401.nc,inputs,GHCN,DA,snow_depth,,,.nc,1163672,2021
ghcn_snwd_ioda_20210723.nc,inputs,GHCN,DA,snow_depth,,,.nc,903929,2021
ghcn_snwd_ioda_20210213.nc,inputs,GHCN,DA,snow_depth,,,.nc,1644964,2021
ghcn_snwd_ioda_20210315.nc,inputs,GHCN,DA,snow_depth,,,.nc,1654441,2021
ghcn_snwd_ioda_20210706.nc,inputs,GHCN,DA,snow_depth,,,.nc,957375,2021
ghcn_snwd_ioda_20210529.nc,inputs,GHCN,DA,snow_depth,,,.nc,960716,2021
ghcn_snwd_ioda_20210616.nc,inputs,GHCN,DA,snow_depth,,,.nc,957634,2021
ghcn_snwd_ioda_20211226.nc,inputs,GHCN,DA,snow_depth,,,.nc,1193898,2021
ghcn_snwd_ioda_20210926.nc,inputs,GHCN,DA,snow_depth,,,.nc,957691,2021
ghcn_snwd_ioda_20210610.nc,inputs,GHCN,DA,snow_depth,,,.nc,941728,2021
ghcn_snwd_ioda_20211107.nc,inputs,GHCN,DA,snow_depth,,,.nc,1047586,2021
ghcn_snwd_ioda_20210212.nc,inputs,GHCN,DA,snow_depth,,,.nc,1644416,2021
ghcn_snwd_ioda_20210216.nc,inputs,GHCN,DA,snow_depth,,,.nc,1753255,2021
ghcn_snwd_ioda_20210813.nc,inputs,GHCN,DA,snow_depth,,,.nc,929136,2021
ghcn_snwd_ioda_20211113.nc,inputs,GHCN,DA,snow_depth,,,.nc,1081400,2021
ghcn_snwd_ioda_20210220.nc,inputs,GHCN,DA,snow_depth,,,.nc,1233778,2021
ghcn_snwd_ioda_20211118.nc,inputs,GHCN,DA,snow_depth,,,.nc,1114131,2021
ghcn_snwd_ioda_20210608.nc,inputs,GHCN,DA,snow_depth,,,.nc,957954,2021
ghcn_snwd_ioda_20210520.nc,inputs,GHCN,DA,snow_depth,,,.nc,995871,2021
ghcn_snwd_ioda_20210326.nc,inputs,GHCN,DA,snow_depth,,,.nc,1177942,2021
ghcn_snwd_ioda_20210609.nc,inputs,GHCN,DA,snow_depth,,,.nc,941847,2021
ghcn_snwd_ioda_20211015.nc,inputs,GHCN,DA,snow_depth,,,.nc,1036661,2021
ghcn_snwd_ioda_20210407.nc,inputs,GHCN,DA,snow_depth,,,.nc,1150639,2021
ghcn_snwd_ioda_20210108.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655791,2021
ghcn_snwd_ioda_20210106.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655016,2021
ghcn_snwd_ioda_20210930.nc,inputs,GHCN,DA,snow_depth,,,.nc,959464,2021
ghcn_snwd_ioda_20210502.nc,inputs,GHCN,DA,snow_depth,,,.nc,999446,2021
ghcn_snwd_ioda_20210207.nc,inputs,GHCN,DA,snow_depth,,,.nc,1686660,2021
ghcn_snwd_ioda_20211228.nc,inputs,GHCN,DA,snow_depth,,,.nc,1635549,2021
ghcn_snwd_ioda_20210210.nc,inputs,GHCN,DA,snow_depth,,,.nc,1663694,2021
ghcn_snwd_ioda_20210515.nc,inputs,GHCN,DA,snow_depth,,,.nc,994873,2021
ghcn_snwd_ioda_20210728.nc,inputs,GHCN,DA,snow_depth,,,.nc,903976,2021
ghcn_snwd_ioda_20211206.nc,inputs,GHCN,DA,snow_depth,,,.nc,1177928,2021
ghcn_snwd_ioda_20210209.nc,inputs,GHCN,DA,snow_depth,,,.nc,1677547,2021
ghcn_snwd_ioda_20210602.nc,inputs,GHCN,DA,snow_depth,,,.nc,942310,2021
ghcn_snwd_ioda_20211217.nc,inputs,GHCN,DA,snow_depth,,,.nc,1158902,2021
ghcn_snwd_ioda_20210829.nc,inputs,GHCN,DA,snow_depth,,,.nc,922912,2021
ghcn_snwd_ioda_20211221.nc,inputs,GHCN,DA,snow_depth,,,.nc,1174235,2021
ghcn_snwd_ioda_20210910.nc,inputs,GHCN,DA,snow_depth,,,.nc,941783,2021
ghcn_snwd_ioda_20210319.nc,inputs,GHCN,DA,snow_depth,,,.nc,1212382,2021
ghcn_snwd_ioda_20210217.nc,inputs,GHCN,DA,snow_depth,,,.nc,1750992,2021
ghcn_snwd_ioda_20210913.nc,inputs,GHCN,DA,snow_depth,,,.nc,942461,2021
ghcn_snwd_ioda_20210621.nc,inputs,GHCN,DA,snow_depth,,,.nc,942148,2021
ghcn_snwd_ioda_20210901.nc,inputs,GHCN,DA,snow_depth,,,.nc,941753,2021
ghcn_snwd_ioda_20210512.nc,inputs,GHCN,DA,snow_depth,,,.nc,998314,2021
ghcn_snwd_ioda_20211108.nc,inputs,GHCN,DA,snow_depth,,,.nc,1074710,2021
ghcn_snwd_ioda_20210226.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655653,2021
ghcn_snwd_ioda_20211110.nc,inputs,GHCN,DA,snow_depth,,,.nc,1074780,2021
ghcn_snwd_ioda_20211105.nc,inputs,GHCN,DA,snow_depth,,,.nc,1055705,2021
ghcn_snwd_ioda_20210625.nc,inputs,GHCN,DA,snow_depth,,,.nc,957965,2021
ghcn_snwd_ioda_20210615.nc,inputs,GHCN,DA,snow_depth,,,.nc,957964,2021
ghcn_snwd_ioda_20211123.nc,inputs,GHCN,DA,snow_depth,,,.nc,1148241,2021
ghcn_snwd_ioda_20210911.nc,inputs,GHCN,DA,snow_depth,,,.nc,923962,2021
ghcn_snwd_ioda_20211120.nc,inputs,GHCN,DA,snow_depth,,,.nc,1113341,2021
ghcn_snwd_ioda_20210111.nc,inputs,GHCN,DA,snow_depth,,,.nc,1679496,2021
ghcn_snwd_ioda_20210801.nc,inputs,GHCN,DA,snow_depth,,,.nc,923867,2021
ghcn_snwd_ioda_20210623.nc,inputs,GHCN,DA,snow_depth,,,.nc,941964,2021
ghcn_snwd_ioda_20210606.nc,inputs,GHCN,DA,snow_depth,,,.nc,956848,2021
ghcn_snwd_ioda_20211104.nc,inputs,GHCN,DA,snow_depth,,,.nc,1055831,2021
ghcn_snwd_ioda_20211001.nc,inputs,GHCN,DA,snow_depth,,,.nc,1003910,2021
ghcn_snwd_ioda_20210429.nc,inputs,GHCN,DA,snow_depth,,,.nc,1075553,2021
ghcn_snwd_ioda_20210403.nc,inputs,GHCN,DA,snow_depth,,,.nc,1149304,2021
ghcn_snwd_ioda_20210823.nc,inputs,GHCN,DA,snow_depth,,,.nc,957897,2021
ghcn_snwd_ioda_20210909.nc,inputs,GHCN,DA,snow_depth,,,.nc,942000,2021
ghcn_snwd_ioda_20211130.nc,inputs,GHCN,DA,snow_depth,,,.nc,1162915,2021
ghcn_snwd_ioda_20210617.nc,inputs,GHCN,DA,snow_depth,,,.nc,957297,2021
ghcn_snwd_ioda_20211122.nc,inputs,GHCN,DA,snow_depth,,,.nc,1148053,2021
ghcn_snwd_ioda_20211002.nc,inputs,GHCN,DA,snow_depth,,,.nc,998063,2021
ghcn_snwd_ioda_20210613.nc,inputs,GHCN,DA,snow_depth,,,.nc,923669,2021
ghcn_snwd_ioda_20210218.nc,inputs,GHCN,DA,snow_depth,,,.nc,1734432,2021
ghcn_snwd_ioda_20210526.nc,inputs,GHCN,DA,snow_depth,,,.nc,995371,2021
ghcn_snwd_ioda_20210402.nc,inputs,GHCN,DA,snow_depth,,,.nc,1158037,2021
ghcn_snwd_ioda_20210325.nc,inputs,GHCN,DA,snow_depth,,,.nc,1192176,2021
ghcn_snwd_ioda_20210726.nc,inputs,GHCN,DA,snow_depth,,,.nc,904586,2021
ghcn_snwd_ioda_20210704.nc,inputs,GHCN,DA,snow_depth,,,.nc,923526,2021
ghcn_snwd_ioda_20210904.nc,inputs,GHCN,DA,snow_depth,,,.nc,957102,2021
ghcn_snwd_ioda_20210720.nc,inputs,GHCN,DA,snow_depth,,,.nc,923823,2021
ghcn_snwd_ioda_20210708.nc,inputs,GHCN,DA,snow_depth,,,.nc,923852,2021
ghcn_snwd_ioda_20211116.nc,inputs,GHCN,DA,snow_depth,,,.nc,1119093,2021
ghcn_snwd_ioda_20210122.nc,inputs,GHCN,DA,snow_depth,,,.nc,1636077,2021
ghcn_snwd_ioda_20210323.nc,inputs,GHCN,DA,snow_depth,,,.nc,1193112,2021
ghcn_snwd_ioda_20210510.nc,inputs,GHCN,DA,snow_depth,,,.nc,1000734,2021
ghcn_snwd_ioda_20210825.nc,inputs,GHCN,DA,snow_depth,,,.nc,957571,2021
ghcn_snwd_ioda_20210605.nc,inputs,GHCN,DA,snow_depth,,,.nc,927926,2021
ghcn_snwd_ioda_20210729.nc,inputs,GHCN,DA,snow_depth,,,.nc,903687,2021
ghcn_snwd_ioda_20211106.nc,inputs,GHCN,DA,snow_depth,,,.nc,1041796,2021
ghcn_snwd_ioda_20210506.nc,inputs,GHCN,DA,snow_depth,,,.nc,1000253,2021
ghcn_snwd_ioda_20210612.nc,inputs,GHCN,DA,snow_depth,,,.nc,923913,2021
ghcn_snwd_ioda_20210923.nc,inputs,GHCN,DA,snow_depth,,,.nc,942945,2021
ghcn_snwd_ioda_20211007.nc,inputs,GHCN,DA,snow_depth,,,.nc,1013216,2021
ghcn_snwd_ioda_20210917.nc,inputs,GHCN,DA,snow_depth,,,.nc,942471,2021
ghcn_snwd_ioda_20210603.nc,inputs,GHCN,DA,snow_depth,,,.nc,942193,2021
ghcn_snwd_ioda_20210524.nc,inputs,GHCN,DA,snow_depth,,,.nc,995714,2021
ghcn_snwd_ioda_20210129.nc,inputs,GHCN,DA,snow_depth,,,.nc,1657618,2021
ghcn_snwd_ioda_20210310.nc,inputs,GHCN,DA,snow_depth,,,.nc,1635488,2021
ghcn_snwd_ioda_20210112.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655664,2021
ghcn_snwd_ioda_20211220.nc,inputs,GHCN,DA,snow_depth,,,.nc,1183512,2021
ghcn_snwd_ioda_20210202.nc,inputs,GHCN,DA,snow_depth,,,.nc,1711179,2021
ghcn_snwd_ioda_20210629.nc,inputs,GHCN,DA,snow_depth,,,.nc,957874,2021
ghcn_snwd_ioda_20210410.nc,inputs,GHCN,DA,snow_depth,,,.nc,1096387,2021
ghcn_snwd_ioda_20210628.nc,inputs,GHCN,DA,snow_depth,,,.nc,942197,2021
ghcn_snwd_ioda_20210322.nc,inputs,GHCN,DA,snow_depth,,,.nc,1211794,2021
ghcn_snwd_ioda_20210620.nc,inputs,GHCN,DA,snow_depth,,,.nc,956875,2021
ghcn_snwd_ioda_20210717.nc,inputs,GHCN,DA,snow_depth,,,.nc,922142,2021
ghcn_snwd_ioda_20210513.nc,inputs,GHCN,DA,snow_depth,,,.nc,996576,2021
ghcn_snwd_ioda_20211203.nc,inputs,GHCN,DA,snow_depth,,,.nc,1151939,2021
ghcn_snwd_ioda_20210522.nc,inputs,GHCN,DA,snow_depth,,,.nc,961967,2021
ghcn_snwd_ioda_20210730.nc,inputs,GHCN,DA,snow_depth,,,.nc,903783,2021
ghcn_snwd_ioda_20210215.nc,inputs,GHCN,DA,snow_depth,,,.nc,1797608,2021
