Data File,Test Name,Compiler,Category,File Size (Bytes),Data Format,Dataset
GFSFLX.GrbF00,control_p8_faster,intel,,2760209,.GrbF00,develop-20231122
GFSFLX.GrbF21,control_p8_faster,intel,,6360164,.GrbF21,develop-20231122
GFSFLX.GrbF24,control_p8_faster,intel,,6619361,.GrbF24,develop-20231122
GFSPRS.GrbF00,control_p8_faster,intel,,69290532,.GrbF00,develop-20231122
GFSPRS.GrbF21,control_p8_faster,intel,,68428336,.GrbF21,develop-20231122
GFSPRS.GrbF24,control_p8_faster,intel,,68676940,.GrbF24,develop-20231122
20210323.060000.coupler.res,control_p8_faster,intel,RESTART,300,.res,develop-20231122
20210323.060000.fv_core.res.nc,control_p8_faster,intel,RESTART,20852,.nc,develop-20231122
20210323.060000.fv_core.res.tile1.nc,control_p8_faster,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile2.nc,control_p8_faster,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile3.nc,control_p8_faster,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile4.nc,control_p8_faster,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile5.nc,control_p8_faster,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile6.nc,control_p8_faster,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile1.nc,control_p8_faster,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile2.nc,control_p8_faster,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile3.nc,control_p8_faster,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile4.nc,control_p8_faster,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile5.nc,control_p8_faster,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile6.nc,control_p8_faster,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile1.nc,control_p8_faster,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile2.nc,control_p8_faster,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile3.nc,control_p8_faster,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile4.nc,control_p8_faster,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile5.nc,control_p8_faster,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile6.nc,control_p8_faster,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.phy_data.tile1.nc,control_p8_faster,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile2.nc,control_p8_faster,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile3.nc,control_p8_faster,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile4.nc,control_p8_faster,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile5.nc,control_p8_faster,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile6.nc,control_p8_faster,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.sfc_data.tile1.nc,control_p8_faster,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile2.nc,control_p8_faster,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile3.nc,control_p8_faster,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile4.nc,control_p8_faster,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile5.nc,control_p8_faster,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile6.nc,control_p8_faster,intel,RESTART,10005271,.nc,develop-20231122
atmf000.nc,control_p8_faster,intel,,483650909,.nc,develop-20231122
atmf021.nc,control_p8_faster,intel,,483650909,.nc,develop-20231122
atmf024.nc,control_p8_faster,intel,,483650909,.nc,develop-20231122
sfcf000.nc,control_p8_faster,intel,,85452865,.nc,develop-20231122
sfcf021.nc,control_p8_faster,intel,,85452865,.nc,develop-20231122
sfcf024.nc,control_p8_faster,intel,,85452865,.nc,develop-20231122
GFSFLX.GrbF00,control_p8,intel,,2760212,.GrbF00,develop-20231122
GFSFLX.GrbF21,control_p8,intel,,6360096,.GrbF21,develop-20231122
GFSFLX.GrbF24,control_p8,intel,,6620337,.GrbF24,develop-20231122
GFSPRS.GrbF00,control_p8,intel,,69290557,.GrbF00,develop-20231122
GFSPRS.GrbF21,control_p8,intel,,68384154,.GrbF21,develop-20231122
GFSPRS.GrbF24,control_p8,intel,,68654668,.GrbF24,develop-20231122
20210323.060000.coupler.res,control_p8,intel,RESTART,300,.res,develop-20231122
20210323.060000.fv_core.res.nc,control_p8,intel,RESTART,20852,.nc,develop-20231122
20210323.060000.fv_core.res.tile1.nc,control_p8,intel,RESTART,32119219,.nc,develop-20231122
20210323.060000.fv_core.res.tile2.nc,control_p8,intel,RESTART,32176326,.nc,develop-20231122
20210323.060000.fv_core.res.tile3.nc,control_p8,intel,RESTART,32102728,.nc,develop-20231122
20210323.060000.fv_core.res.tile4.nc,control_p8,intel,RESTART,32080772,.nc,develop-20231122
20210323.060000.fv_core.res.tile5.nc,control_p8,intel,RESTART,32092559,.nc,develop-20231122
20210323.060000.fv_core.res.tile6.nc,control_p8,intel,RESTART,31981028,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile1.nc,control_p8,intel,RESTART,92186,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile2.nc,control_p8,intel,RESTART,92251,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile3.nc,control_p8,intel,RESTART,92392,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile4.nc,control_p8,intel,RESTART,92086,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile5.nc,control_p8,intel,RESTART,92052,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile6.nc,control_p8,intel,RESTART,92142,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile1.nc,control_p8,intel,RESTART,14210305,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile2.nc,control_p8,intel,RESTART,14029925,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile3.nc,control_p8,intel,RESTART,16143777,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile4.nc,control_p8,intel,RESTART,14408257,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile5.nc,control_p8,intel,RESTART,14231650,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile6.nc,control_p8,intel,RESTART,16254986,.nc,develop-20231122
20210323.060000.phy_data.tile1.nc,control_p8,intel,RESTART,2343159,.nc,develop-20231122
20210323.060000.phy_data.tile2.nc,control_p8,intel,RESTART,2578050,.nc,develop-20231122
20210323.060000.phy_data.tile3.nc,control_p8,intel,RESTART,5621469,.nc,develop-20231122
20210323.060000.phy_data.tile4.nc,control_p8,intel,RESTART,3149034,.nc,develop-20231122
20210323.060000.phy_data.tile5.nc,control_p8,intel,RESTART,2699560,.nc,develop-20231122
20210323.060000.phy_data.tile6.nc,control_p8,intel,RESTART,5243843,.nc,develop-20231122
20210323.060000.sfc_data.tile1.nc,control_p8,intel,RESTART,2595977,.nc,develop-20231122
20210323.060000.sfc_data.tile2.nc,control_p8,intel,RESTART,2874177,.nc,develop-20231122
20210323.060000.sfc_data.tile3.nc,control_p8,intel,RESTART,3634943,.nc,develop-20231122
20210323.060000.sfc_data.tile4.nc,control_p8,intel,RESTART,2188906,.nc,develop-20231122
20210323.060000.sfc_data.tile5.nc,control_p8,intel,RESTART,2450409,.nc,develop-20231122
20210323.060000.sfc_data.tile6.nc,control_p8,intel,RESTART,2200270,.nc,develop-20231122
atmf000.nc,control_p8,intel,,217844636,.nc,develop-20231122
atmf021.nc,control_p8,intel,,214875784,.nc,develop-20231122
atmf024.nc,control_p8,intel,,214937125,.nc,develop-20231122
sfcf000.nc,control_p8,intel,,25050441,.nc,develop-20231122
sfcf021.nc,control_p8,intel,,24556729,.nc,develop-20231122
sfcf024.nc,control_p8,intel,,25240711,.nc,develop-20231122
GFSFLX.GrbF00,control_p8_lndp,intel,,2760050,.GrbF00,develop-20231122
GFSFLX.GrbF21,control_p8_lndp,intel,,6360853,.GrbF21,develop-20231122
GFSFLX.GrbF24,control_p8_lndp,intel,,6612899,.GrbF24,develop-20231122
GFSFLX.GrbF48,control_p8_lndp,intel,,6586479,.GrbF48,develop-20231122
GFSPRS.GrbF00,control_p8_lndp,intel,,69290369,.GrbF00,develop-20231122
GFSPRS.GrbF21,control_p8_lndp,intel,,68415858,.GrbF21,develop-20231122
GFSPRS.GrbF24,control_p8_lndp,intel,,68659021,.GrbF24,develop-20231122
GFSPRS.GrbF48,control_p8_lndp,intel,,68237216,.GrbF48,develop-20231122
atmf000.nc,control_p8_lndp,intel,,483650909,.nc,develop-20231122
atmf021.nc,control_p8_lndp,intel,,483650909,.nc,develop-20231122
atmf024.nc,control_p8_lndp,intel,,483650909,.nc,develop-20231122
atmf048.nc,control_p8_lndp,intel,,483650909,.nc,develop-20231122
sfcf000.nc,control_p8_lndp,intel,,85452865,.nc,develop-20231122
sfcf021.nc,control_p8_lndp,intel,,85452865,.nc,develop-20231122
sfcf024.nc,control_p8_lndp,intel,,85452865,.nc,develop-20231122
sfcf048.nc,control_p8_lndp,intel,,85452865,.nc,develop-20231122
GFSFLX.GrbF00,control_p8_mynn,intel,,2665903,.GrbF00,develop-20231122
GFSFLX.GrbF21,control_p8_mynn,intel,,6255560,.GrbF21,develop-20231122
GFSFLX.GrbF24,control_p8_mynn,intel,,6470243,.GrbF24,develop-20231122
GFSPRS.GrbF00,control_p8_mynn,intel,,69173639,.GrbF00,develop-20231122
GFSPRS.GrbF21,control_p8_mynn,intel,,68662529,.GrbF21,develop-20231122
GFSPRS.GrbF24,control_p8_mynn,intel,,68960120,.GrbF24,develop-20231122
20210323.060000.coupler.res,control_p8_mynn,intel,RESTART,300,.res,develop-20231122
20210323.060000.fv_core.res.nc,control_p8_mynn,intel,RESTART,20852,.nc,develop-20231122
20210323.060000.fv_core.res.tile1.nc,control_p8_mynn,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile2.nc,control_p8_mynn,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile3.nc,control_p8_mynn,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile4.nc,control_p8_mynn,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile5.nc,control_p8_mynn,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile6.nc,control_p8_mynn,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile1.nc,control_p8_mynn,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile2.nc,control_p8_mynn,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile3.nc,control_p8_mynn,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile4.nc,control_p8_mynn,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile5.nc,control_p8_mynn,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile6.nc,control_p8_mynn,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile1.nc,control_p8_mynn,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile2.nc,control_p8_mynn,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile3.nc,control_p8_mynn,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile4.nc,control_p8_mynn,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile5.nc,control_p8_mynn,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile6.nc,control_p8_mynn,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.phy_data.tile1.nc,control_p8_mynn,intel,RESTART,114868211,.nc,develop-20231122
20210323.060000.phy_data.tile2.nc,control_p8_mynn,intel,RESTART,114868211,.nc,develop-20231122
20210323.060000.phy_data.tile3.nc,control_p8_mynn,intel,RESTART,114868211,.nc,develop-20231122
20210323.060000.phy_data.tile4.nc,control_p8_mynn,intel,RESTART,114868211,.nc,develop-20231122
20210323.060000.phy_data.tile5.nc,control_p8_mynn,intel,RESTART,114868211,.nc,develop-20231122
20210323.060000.phy_data.tile6.nc,control_p8_mynn,intel,RESTART,114868211,.nc,develop-20231122
20210323.060000.sfc_data.tile1.nc,control_p8_mynn,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile2.nc,control_p8_mynn,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile3.nc,control_p8_mynn,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile4.nc,control_p8_mynn,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile5.nc,control_p8_mynn,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile6.nc,control_p8_mynn,intel,RESTART,10005271,.nc,develop-20231122
atmf000.nc,control_p8_mynn,intel,,483650909,.nc,develop-20231122
atmf021.nc,control_p8_mynn,intel,,483650909,.nc,develop-20231122
atmf024.nc,control_p8_mynn,intel,,483650909,.nc,develop-20231122
sfcf000.nc,control_p8_mynn,intel,,85452865,.nc,develop-20231122
sfcf021.nc,control_p8_mynn,intel,,85452865,.nc,develop-20231122
sfcf024.nc,control_p8_mynn,intel,,85452865,.nc,develop-20231122
GFSFLX.GrbF00,control_p8_rrtmgp,intel,,2761853,.GrbF00,develop-20231122
GFSFLX.GrbF21,control_p8_rrtmgp,intel,,6219394,.GrbF21,develop-20231122
GFSFLX.GrbF24,control_p8_rrtmgp,intel,,6495648,.GrbF24,develop-20231122
GFSPRS.GrbF00,control_p8_rrtmgp,intel,,67340214,.GrbF00,develop-20231122
GFSPRS.GrbF21,control_p8_rrtmgp,intel,,66216045,.GrbF21,develop-20231122
GFSPRS.GrbF24,control_p8_rrtmgp,intel,,66646094,.GrbF24,develop-20231122
20210323.060000.coupler.res,control_p8_rrtmgp,intel,RESTART,300,.res,develop-20231122
20210323.060000.fv_core.res.nc,control_p8_rrtmgp,intel,RESTART,20852,.nc,develop-20231122
20210323.060000.fv_core.res.tile1.nc,control_p8_rrtmgp,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile2.nc,control_p8_rrtmgp,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile3.nc,control_p8_rrtmgp,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile4.nc,control_p8_rrtmgp,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile5.nc,control_p8_rrtmgp,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile6.nc,control_p8_rrtmgp,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile1.nc,control_p8_rrtmgp,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile2.nc,control_p8_rrtmgp,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile3.nc,control_p8_rrtmgp,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile4.nc,control_p8_rrtmgp,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile5.nc,control_p8_rrtmgp,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile6.nc,control_p8_rrtmgp,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile1.nc,control_p8_rrtmgp,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile2.nc,control_p8_rrtmgp,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile3.nc,control_p8_rrtmgp,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile4.nc,control_p8_rrtmgp,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile5.nc,control_p8_rrtmgp,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile6.nc,control_p8_rrtmgp,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.phy_data.tile1.nc,control_p8_rrtmgp,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile2.nc,control_p8_rrtmgp,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile3.nc,control_p8_rrtmgp,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile4.nc,control_p8_rrtmgp,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile5.nc,control_p8_rrtmgp,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile6.nc,control_p8_rrtmgp,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.sfc_data.tile1.nc,control_p8_rrtmgp,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile2.nc,control_p8_rrtmgp,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile3.nc,control_p8_rrtmgp,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile4.nc,control_p8_rrtmgp,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile5.nc,control_p8_rrtmgp,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile6.nc,control_p8_rrtmgp,intel,RESTART,10005271,.nc,develop-20231122
atmf000.nc,control_p8_rrtmgp,intel,,483650909,.nc,develop-20231122
atmf021.nc,control_p8_rrtmgp,intel,,483650909,.nc,develop-20231122
atmf024.nc,control_p8_rrtmgp,intel,,483650909,.nc,develop-20231122
sfcf000.nc,control_p8_rrtmgp,intel,,85452865,.nc,develop-20231122
sfcf021.nc,control_p8_rrtmgp,intel,,85452865,.nc,develop-20231122
sfcf024.nc,control_p8_rrtmgp,intel,,85452865,.nc,develop-20231122
GFSFLX.GrbF00,control_p8_ugwpv1,intel,,2761253,.GrbF00,develop-20231122
GFSFLX.GrbF21,control_p8_ugwpv1,intel,,6366042,.GrbF21,develop-20231122
GFSFLX.GrbF24,control_p8_ugwpv1,intel,,6627605,.GrbF24,develop-20231122
GFSPRS.GrbF00,control_p8_ugwpv1,intel,,69325291,.GrbF00,develop-20231122
GFSPRS.GrbF21,control_p8_ugwpv1,intel,,68423986,.GrbF21,develop-20231122
GFSPRS.GrbF24,control_p8_ugwpv1,intel,,68606968,.GrbF24,develop-20231122
20210323.060000.coupler.res,control_p8_ugwpv1,intel,RESTART,300,.res,develop-20231122
20210323.060000.fv_core.res.nc,control_p8_ugwpv1,intel,RESTART,20852,.nc,develop-20231122
20210323.060000.fv_core.res.tile1.nc,control_p8_ugwpv1,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile2.nc,control_p8_ugwpv1,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile3.nc,control_p8_ugwpv1,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile4.nc,control_p8_ugwpv1,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile5.nc,control_p8_ugwpv1,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile6.nc,control_p8_ugwpv1,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile1.nc,control_p8_ugwpv1,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile2.nc,control_p8_ugwpv1,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile3.nc,control_p8_ugwpv1,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile4.nc,control_p8_ugwpv1,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile5.nc,control_p8_ugwpv1,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile6.nc,control_p8_ugwpv1,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile1.nc,control_p8_ugwpv1,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile2.nc,control_p8_ugwpv1,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile3.nc,control_p8_ugwpv1,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile4.nc,control_p8_ugwpv1,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile5.nc,control_p8_ugwpv1,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile6.nc,control_p8_ugwpv1,intel,RESTART,47245857,.nc,develop-20231122
20210323.060000.phy_data.tile1.nc,control_p8_ugwpv1,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile2.nc,control_p8_ugwpv1,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile3.nc,control_p8_ugwpv1,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile4.nc,control_p8_ugwpv1,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile5.nc,control_p8_ugwpv1,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile6.nc,control_p8_ugwpv1,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.sfc_data.tile1.nc,control_p8_ugwpv1,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile2.nc,control_p8_ugwpv1,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile3.nc,control_p8_ugwpv1,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile4.nc,control_p8_ugwpv1,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile5.nc,control_p8_ugwpv1,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile6.nc,control_p8_ugwpv1,intel,RESTART,10005271,.nc,develop-20231122
atmf000.nc,control_p8_ugwpv1,intel,,483650909,.nc,develop-20231122
atmf021.nc,control_p8_ugwpv1,intel,,483650909,.nc,develop-20231122
atmf024.nc,control_p8_ugwpv1,intel,,483650909,.nc,develop-20231122
sfcf000.nc,control_p8_ugwpv1,intel,,85452865,.nc,develop-20231122
sfcf021.nc,control_p8_ugwpv1,intel,,85452865,.nc,develop-20231122
sfcf024.nc,control_p8_ugwpv1,intel,,85452865,.nc,develop-20231122
atmf000.nc,control_ras_debug,intel,,483650897,.nc,develop-20231122
atmf001.nc,control_ras_debug,intel,,483650897,.nc,develop-20231122
sfcf000.nc,control_ras_debug,intel,,46612081,.nc,develop-20231122
sfcf001.nc,control_ras_debug,intel,,46612081,.nc,develop-20231122
GFSFLX.GrbF00,control_ras,intel,,2735768,.GrbF00,develop-20231122
GFSFLX.GrbF24,control_ras,intel,,6633737,.GrbF24,develop-20231122
GFSPRS.GrbF00,control_ras,intel,,67251597,.GrbF00,develop-20231122
GFSPRS.GrbF24,control_ras,intel,,66527564,.GrbF24,develop-20231122
atmf000.nc,control_ras,intel,,483653766,.nc,develop-20231122
atmf024.nc,control_ras,intel,,483653766,.nc,develop-20231122
sfcf000.nc,control_ras,intel,,46612081,.nc,develop-20231122
sfcf024.nc,control_ras,intel,,46612081,.nc,develop-20231122
atmf000.nc,control_stochy_debug,intel,,483650897,.nc,develop-20231122
atmf001.nc,control_stochy_debug,intel,,483650897,.nc,develop-20231122
sfcf000.nc,control_stochy_debug,intel,,46612081,.nc,develop-20231122
sfcf001.nc,control_stochy_debug,intel,,46612081,.nc,develop-20231122
GFSFLX.GrbF00,control_stochy,intel,,2739085,.GrbF00,develop-20231122
GFSFLX.GrbF12,control_stochy,intel,,6728827,.GrbF12,develop-20231122
GFSPRS.GrbF00,control_stochy,intel,,67407903,.GrbF00,develop-20231122
GFSPRS.GrbF12,control_stochy,intel,,66063439,.GrbF12,develop-20231122
atmf000.nc,control_stochy,intel,,483650897,.nc,develop-20231122
atmf012.nc,control_stochy,intel,,483650897,.nc,develop-20231122
sfcf000.nc,control_stochy,intel,,46612081,.nc,develop-20231122
sfcf012.nc,control_stochy,intel,,46612081,.nc,develop-20231122
atmf019.nc,control_wam_debug,intel,,349680750,.nc,develop-20231122
sfcf019.nc,control_wam_debug,intel,,41893312,.nc,develop-20231122
atmf024.nc,control_wam,intel,,349680750,.nc,develop-20231122
sfcf024.nc,control_wam,intel,,41893312,.nc,develop-20231122
atmf000.nc,control_wrtGauss_netcdf_parallel_debug,intel,,155363756,.nc,develop-20231122
atmf001.nc,control_wrtGauss_netcdf_parallel_debug,intel,,158700898,.nc,develop-20231122
sfcf000.nc,control_wrtGauss_netcdf_parallel_debug,intel,,19331992,.nc,develop-20231122
sfcf001.nc,control_wrtGauss_netcdf_parallel_debug,intel,,19678203,.nc,develop-20231122
GFSFLX.GrbF00,control_wrtGauss_netcdf_parallel,intel,,2735391,.GrbF00,develop-20231122
GFSFLX.GrbF24,control_wrtGauss_netcdf_parallel,intel,,6706880,.GrbF24,develop-20231122
GFSPRS.GrbF00,control_wrtGauss_netcdf_parallel,intel,,67301080,.GrbF00,develop-20231122
GFSPRS.GrbF24,control_wrtGauss_netcdf_parallel,intel,,66784751,.GrbF24,develop-20231122
atmf000.nc,control_wrtGauss_netcdf_parallel,intel,,155362359,.nc,develop-20231122
atmf024.nc,control_wrtGauss_netcdf_parallel,intel,,171343309,.nc,develop-20231122
sfcf000.nc,control_wrtGauss_netcdf_parallel,intel,,19331966,.nc,develop-20231122
sfcf024.nc,control_wrtGauss_netcdf_parallel,intel,,20725030,.nc,develop-20231122
20210512.170000.coupler.res,conus13km_control,intel,RESTART,300,.res,develop-20231122
20210512.170000.fv_core.res.nc,conus13km_control,intel,RESTART,20852,.nc,develop-20231122
20210512.170000.fv_core.res.tile1.nc,conus13km_control,intel,RESTART,143947263,.nc,develop-20231122
20210512.170000.fv_srf_wnd.res.tile1.nc,conus13km_control,intel,RESTART,759491,.nc,develop-20231122
20210512.170000.fv_tracer.res.tile1.nc,conus13km_control,intel,RESTART,382393996,.nc,develop-20231122
20210512.170000.phy_data.nc,conus13km_control,intel,RESTART,490613305,.nc,develop-20231122
20210512.170000.sfc_data.nc,conus13km_control,intel,RESTART,106303250,.nc,develop-20231122
atmf000.nc,conus13km_control,intel,,373262546,.nc,develop-20231122
atmf001.nc,conus13km_control,intel,,373262546,.nc,develop-20231122
atmf002.nc,conus13km_control,intel,,373262546,.nc,develop-20231122
sfcf000.nc,conus13km_control,intel,,390434896,.nc,develop-20231122
sfcf001.nc,conus13km_control,intel,,390434896,.nc,develop-20231122
sfcf002.nc,conus13km_control,intel,,390434896,.nc,develop-20231122
20210512.170000.coupler.res,conus13km_debug,intel,RESTART,300,.res,develop-20231122
20210512.170000.fv_core.res.nc,conus13km_debug,intel,RESTART,20852,.nc,develop-20231122
20210512.170000.fv_core.res.tile1.nc,conus13km_debug,intel,RESTART,143947263,.nc,develop-20231122
20210512.170000.fv_srf_wnd.res.tile1.nc,conus13km_debug,intel,RESTART,759491,.nc,develop-20231122
